dong_kostat,dong_mois,sigungu_kostat,sigungu_mois,sido_kostat,sido_mois,dong_name_ko,dong_name_en,sigungu_name_ko,sido_name_ko,full_name_ko
37030340,4715035000,37030,47150,37,47,감문면,Gammun-myeon,김천시,경상북도,경상북도 김천시 감문면
37030350,4715036000,37030,47150,37,47,어모면,Eomo-myeon,김천시,경상북도,경상북도 김천시 어모면
37030360,4715037000,37030,47150,37,47,봉산면,Bongsan-myeon,김천시,경상북도,경상북도 김천시 봉산면
37030370,4715038000,37030,47150,37,47,대항면,Daehang-myeon,김천시,경상북도,경상북도 김천시 대항면
37030380,4715039000,37030,47150,37,47,감천면,Gamcheon-myeon,김천시,경상북도,경상북도 김천시 감천면
37030390,4715040000,37030,47150,37,47,조마면,Joma-myeon,김천시,경상북도,경상북도 김천시 조마면
37030400,4715041000,37030,47150,37,47,구성면,Guseong-myeon,김천시,경상북도,경상북도 김천시 구성면
37030410,4715042000,37030,47150,37,47,지례면,Jirye-myeon,김천시,경상북도,경상북도 김천시 지례면
37030420,4715043000,37030,47150,37,47,부항면,Buhang-myeon,김천시,경상북도,경상북도 김천시 부항면
37030430,4715044000,37030,47150,37,47,대덕면,Daedeok-myeon,김천시,경상북도,경상북도 김천시 대덕면
37030440,4715045000,37030,47150,37,47,증산면,Jeungsan-myeon,김천시,경상북도,경상북도 김천시 증산면
37030550,4715056500,37030,47150,37,47,양금동,Yanggeum-dong,김천시,경상북도,경상북도 김천시 양금동
37030560,4715057500,37030,47150,37,47,대신동,Daesin-dong,김천시,경상북도,경상북도 김천시 대신동
37030580,4715059500,37030,47150,37,47,대곡동,Daegok-dong,김천시,경상북도,경상북도 김천시 대곡동
37030590,4715061000,37030,47150,37,47,지좌동,Jijwa-dong,김천시,경상북도,경상북도 김천시 지좌동
37030600,4715051600,37030,47150,37,47,자산동,Jasan-dong,김천시,경상북도,경상북도 김천시 자산동
37030610,4715053600,37030,47150,37,47,평화남산동,Pyeonghwanamsan-dong,김천시,경상북도,경상북도 김천시 평화남산동
37030620,4715064000,37030,47150,37,47,율곡동,Yulgok-dong,김천시,경상북도,경상북도 김천시 율곡동
37040110,4717025000,37040,47170,37,47,풍산읍,Pungsan-eup,안동시,경상북도,경상북도 안동시 풍산읍
37040310,4717031000,37040,47170,37,47,와룡면,Waryong-myeon,안동시,경상북도,경상북도 안동시 와룡면
37040320,4717032000,37040,47170,37,47,북후면,Buku-myeon,안동시,경상북도,경상북도 안동시 북후면
37040330,4717033000,37040,47170,37,47,서후면,Seohu-myeon,안동시,경상북도,경상북도 안동시 서후면
37040340,4717034000,37040,47170,37,47,풍천면,Pungcheon-myeon,안동시,경상북도,경상북도 안동시 풍천면
37040350,4717035000,37040,47170,37,47,일직면,Iljik-myeon,안동시,경상북도,경상북도 안동시 일직면
37040360,4717036000,37040,47170,37,47,남후면,Namhu-myeon,안동시,경상북도,경상북도 안동시 남후면
37040370,4717037000,37040,47170,37,47,남선면,Namseon-myeon,안동시,경상북도,경상북도 안동시 남선면
37040380,4717038000,37040,47170,37,47,임하면,Imha-myeon,안동시,경상북도,경상북도 안동시 임하면
37040390,4717039000,37040,47170,37,47,길안면,Giran-myeon,안동시,경상북도,경상북도 안동시 길안면
37040400,4717040000,37040,47170,37,47,임동면,Imdong-myeon,안동시,경상북도,경상북도 안동시 임동면
37040410,4717041000,37040,47170,37,47,예안면,Yean-myeon,안동시,경상북도,경상북도 안동시 예안면
37040420,4717042000,37040,47170,37,47,도산면,Dosan-myeon,안동시,경상북도,경상북도 안동시 도산면
37040430,4717043000,37040,47170,37,47,녹전면,Nokjeon-myeon,안동시,경상북도,경상북도 안동시 녹전면
37040510,4717051000,37040,47170,37,47,중구동,Junggu-dong,안동시,경상북도,경상북도 안동시 중구동
37040520,4717052000,37040,47170,37,47,명륜동,Myeongnyun-dong,안동시,경상북도,경상북도 안동시 명륜동
37040540,4717055500,37040,47170,37,47,용상동,Yongsang-dong,안동시,경상북도,경상북도 안동시 용상동
37040560,4717060000,37040,47170,37,47,태화동,Taehwa-dong,안동시,경상북도,경상북도 안동시 태화동
37040580,4717062000,37040,47170,37,47,평화동,Pyeonghwa-dong,안동시,경상북도,경상북도 안동시 평화동
37040590,4717063000,37040,47170,37,47,안기동,Angi-dong,안동시,경상북도,경상북도 안동시 안기동
37040600,4717065000,37040,47170,37,47,옥동,Ok-dong,안동시,경상북도,경상북도 안동시 옥동
37040610,4717066000,37040,47170,37,47,송하동,Songha-dong,안동시,경상북도,경상북도 안동시 송하동
37040620,4717058500,37040,47170,37,47,서구동,Seogu-dong,안동시,경상북도,경상북도 안동시 서구동
37040630,4717069000,37040,47170,37,47,강남동,Gangnam-dong,안동시,경상북도,경상북도 안동시 강남동
37050110,4719025000,37050,47190,37,47,선산읍,Seonsan-eup,구미시,경상북도,경상북도 구미시 선산읍
37050120,4719025300,37050,47190,37,47,고아읍,Goa-eup,구미시,경상북도,경상북도 구미시 고아읍
37050130,4719025600,37050,47190,37,47,산동읍,Sandong-eup,구미시,경상북도,경상북도 구미시 산동읍
37050310,4719031000,37050,47190,37,47,무을면,Mueul-myeon,구미시,경상북도,경상북도 구미시 무을면
37050320,4719032000,37050,47190,37,47,옥성면,Okseong-myeon,구미시,경상북도,경상북도 구미시 옥성면
37050330,4719033000,37050,47190,37,47,도개면,Dogae-myeon,구미시,경상북도,경상북도 구미시 도개면
37050340,4719034000,37050,47190,37,47,해평면,Haepyeong-myeon,구미시,경상북도,경상북도 구미시 해평면
37050360,4719036000,37050,47190,37,47,장천면,Jangcheon-myeon,구미시,경상북도,경상북도 구미시 장천면
37050510,4719051000,37050,47190,37,47,송정동,Songjeong-dong,구미시,경상북도,경상북도 구미시 송정동
37050550,4719055100,37050,47190,37,47,도량동,Doryang-dong,구미시,경상북도,경상북도 구미시 도량동
37050560,4719055500,37050,47190,37,47,지산동,Jisan-dong,구미시,경상북도,경상북도 구미시 지산동
37050570,4719056500,37050,47190,37,47,선주원남동,Seonjuwonnam-dong,구미시,경상북도,경상북도 구미시 선주원남동
37050590,4719058200,37050,47190,37,47,형곡1동,Hyeonggok1-dong,구미시,경상북도,경상북도 구미시 형곡1동
37050600,4719058300,37050,47190,37,47,형곡2동,Hyeonggok2-dong,구미시,경상북도,경상북도 구미시 형곡2동
37050610,4719059000,37050,47190,37,47,신평1동,Sinpyeong1-dong,구미시,경상북도,경상북도 구미시 신평1동
37050620,4719060000,37050,47190,37,47,신평2동,Sinpyeong2-dong,구미시,경상북도,경상북도 구미시 신평2동
37050660,4719063000,37050,47190,37,47,광평동,Gwangpyeong-dong,구미시,경상북도,경상북도 구미시 광평동
37050670,4719064500,37050,47190,37,47,상모사곡동,Sangmosagok-dong,구미시,경상북도,경상북도 구미시 상모사곡동
37050690,4719066000,37050,47190,37,47,임오동,Imo-dong,구미시,경상북도,경상북도 구미시 임오동
37050700,4719067000,37050,47190,37,47,인동동,Indong-dong,구미시,경상북도,경상북도 구미시 인동동
37050710,4719068000,37050,47190,37,47,진미동,Jinmi-dong,구미시,경상북도,경상북도 구미시 진미동
37050720,4719069000,37050,47190,37,47,양포동,Yangpo-dong,구미시,경상북도,경상북도 구미시 양포동
37050730,4719061000,37050,47190,37,47,비산동,Bisan-dong,구미시,경상북도,경상북도 구미시 비산동
37050740,4719070000,37050,47190,37,47,공단동,Gongdan-dong,구미시,경상북도,경상북도 구미시 공단동
37050750,4719053500,37050,47190,37,47,원평동,Wonpyeong-dong,구미시,경상북도,경상북도 구미시 원평동
37060110,4721025000,37060,47210,37,47,풍기읍,Punggi-eup,영주시,경상북도,경상북도 영주시 풍기읍
37060310,4721031000,37060,47210,37,47,이산면,Isan-myeon,영주시,경상북도,경상북도 영주시 이산면
37060320,4721032000,37060,47210,37,47,평은면,Pyeongeun-myeon,영주시,경상북도,경상북도 영주시 평은면
37060330,4721033000,37060,47210,37,47,문수면,Munsu-myeon,영주시,경상북도,경상북도 영주시 문수면
37060340,4721034000,37060,47210,37,47,장수면,Jangsu-myeon,영주시,경상북도,경상북도 영주시 장수면
37060350,4721035000,37060,47210,37,47,안정면,Anjeong-myeon,영주시,경상북도,경상북도 영주시 안정면
37060360,4721036000,37060,47210,37,47,봉현면,Bonghyeon-myeon,영주시,경상북도,경상북도 영주시 봉현면
37060370,4721037000,37060,47210,37,47,순흥면,Sunheung-myeon,영주시,경상북도,경상북도 영주시 순흥면
37060380,4721038000,37060,47210,37,47,단산면,Dansan-myeon,영주시,경상북도,경상북도 영주시 단산면
37060390,4721039000,37060,47210,37,47,부석면,Buseok-myeon,영주시,경상북도,경상북도 영주시 부석면
37060510,4721051000,37060,47210,37,47,상망동,Sangmang-dong,영주시,경상북도,경상북도 영주시 상망동
37060530,4721052500,37060,47210,37,47,하망동,Hamang-dong,영주시,경상북도,경상북도 영주시 하망동
37060550,4721055000,37060,47210,37,47,영주1동,Yeongju1-dong,영주시,경상북도,경상북도 영주시 영주1동
37060580,4721056000,37060,47210,37,47,영주2동,Yeongju2-dong,영주시,경상북도,경상북도 영주시 영주2동
37060590,4721059000,37060,47210,37,47,휴천1동,Hyucheon1-dong,영주시,경상북도,경상북도 영주시 휴천1동
37060600,4721060000,37060,47210,37,47,휴천2동,Hyucheon2-dong,영주시,경상북도,경상북도 영주시 휴천2동
37060610,4721061000,37060,47210,37,47,휴천3동,Hyucheon3-dong,영주시,경상북도,경상북도 영주시 휴천3동
37060620,4721062000,37060,47210,37,47,가흥1동,Gaheung1-dong,영주시,경상북도,경상북도 영주시 가흥1동
37060630,4721063000,37060,47210,37,47,가흥2동,Gaheung2-dong,영주시,경상북도,경상북도 영주시 가흥2동
37070110,4723025000,37070,47230,37,47,금호읍,Geumho-eup,영천시,경상북도,경상북도 영천시 금호읍
37070310,4723031000,37070,47230,37,47,청통면,Cheongtong-myeon,영천시,경상북도,경상북도 영천시 청통면
37070320,4723032000,37070,47230,37,47,신녕면,Sinnyeong-myeon,영천시,경상북도,경상북도 영천시 신녕면
37070330,4723033000,37070,47230,37,47,화산면,Hwasan-myeon,영천시,경상북도,경상북도 영천시 화산면
37070340,4723034000,37070,47230,37,47,화북면,Hwabuk-myeon,영천시,경상북도,경상북도 영천시 화북면
37070350,4723035000,37070,47230,37,47,화남면,Hwanam-myeon,영천시,경상북도,경상북도 영천시 화남면
37070360,4723036000,37070,47230,37,47,자양면,Jayang-myeon,영천시,경상북도,경상북도 영천시 자양면
37070370,4723037000,37070,47230,37,47,임고면,Imgo-myeon,영천시,경상북도,경상북도 영천시 임고면
37070380,4723038000,37070,47230,37,47,고경면,Gogyeong-myeon,영천시,경상북도,경상북도 영천시 고경면
37070390,4723039000,37070,47230,37,47,북안면,Bugan-myeon,영천시,경상북도,경상북도 영천시 북안면
37070400,4723040000,37070,47230,37,47,대창면,Daechang-myeon,영천시,경상북도,경상북도 영천시 대창면
37070510,4723051000,37070,47230,37,47,동부동,Dongbu-dong,영천시,경상북도,경상북도 영천시 동부동
37070520,4723052000,37070,47230,37,47,중앙동,Jungang-dong,영천시,경상북도,경상북도 영천시 중앙동
37070530,4723053500,37070,47230,37,47,서부동,Seobu-dong,영천시,경상북도,경상북도 영천시 서부동
37070540,4723054000,37070,47230,37,47,완산동,Wansan-dong,영천시,경상북도,경상북도 영천시 완산동
37070550,4723055500,37070,47230,37,47,남부동,Nambu-dong,영천시,경상북도,경상북도 영천시 남부동
37080110,4725025000,37080,47250,37,47,함창읍,Hamchang-eup,상주시,경상북도,경상북도 상주시 함창읍
37080320,4725031000,37080,47250,37,47,중동면,Jungdong-myeon,상주시,경상북도,경상북도 상주시 중동면
37080330,4725033000,37080,47250,37,47,낙동면,Nakdong-myeon,상주시,경상북도,경상북도 상주시 낙동면
37080340,4725034000,37080,47250,37,47,청리면,Cheongni-myeon,상주시,경상북도,경상북도 상주시 청리면
37080350,4725035000,37080,47250,37,47,공성면,Gongseong-myeon,상주시,경상북도,경상북도 상주시 공성면
37080360,4725036000,37080,47250,37,47,외남면,Oenam-myeon,상주시,경상북도,경상북도 상주시 외남면
37080370,4725037000,37080,47250,37,47,내서면,Naeseo-myeon,상주시,경상북도,경상북도 상주시 내서면
37080380,4725038000,37080,47250,37,47,모동면,Modong-myeon,상주시,경상북도,경상북도 상주시 모동면
37080390,4725039000,37080,47250,37,47,모서면,Moseo-myeon,상주시,경상북도,경상북도 상주시 모서면
37080400,4725040000,37080,47250,37,47,화동면,Hwadong-myeon,상주시,경상북도,경상북도 상주시 화동면
37080410,4725041000,37080,47250,37,47,화서면,Hwaseo-myeon,상주시,경상북도,경상북도 상주시 화서면
37080420,4725042000,37080,47250,37,47,화북면,Hwabuk-myeon,상주시,경상북도,경상북도 상주시 화북면
37080430,4725043000,37080,47250,37,47,외서면,Oeseo-myeon,상주시,경상북도,경상북도 상주시 외서면
37080440,4725044000,37080,47250,37,47,은척면,Euncheok-myeon,상주시,경상북도,경상북도 상주시 은척면
37080450,4725045000,37080,47250,37,47,공검면,Gonggeom-myeon,상주시,경상북도,경상북도 상주시 공검면
37080460,4725046000,37080,47250,37,47,이안면,Ian-myeon,상주시,경상북도,경상북도 상주시 이안면
37080470,4725047000,37080,47250,37,47,화남면,Hwanam-myeon,상주시,경상북도,경상북도 상주시 화남면
37080480,4725032500,37080,47250,37,47,사벌국면,Sabeolguk-myeon,상주시,경상북도,경상북도 상주시 사벌국면
37080520,4725052000,37080,47250,37,47,남원동,Namwon-dong,상주시,경상북도,경상북도 상주시 남원동
37080530,4725053000,37080,47250,37,47,북문동,Bungmun-dong,상주시,경상북도,경상북도 상주시 북문동
37080540,4725054000,37080,47250,37,47,계림동,Gyerim-dong,상주시,경상북도,경상북도 상주시 계림동
37080550,4725055000,37080,47250,37,47,동문동,Dongmun-dong,상주시,경상북도,경상북도 상주시 동문동
37080560,4725056000,37080,47250,37,47,동성동,Dongseong-dong,상주시,경상북도,경상북도 상주시 동성동
37080570,4725057000,37080,47250,37,47,신흥동,Sinheung-dong,상주시,경상북도,경상북도 상주시 신흥동
37090110,4728025000,37090,47280,37,47,문경읍,Mungyeong-eup,문경시,경상북도,경상북도 문경시 문경읍
37090120,4728025300,37090,47280,37,47,가은읍,Gaeun-eup,문경시,경상북도,경상북도 문경시 가은읍
37090310,4728031000,37090,47280,37,47,영순면,Yeongsun-myeon,문경시,경상북도,경상북도 문경시 영순면
37090320,4728032000,37090,47280,37,47,산양면,Sanyang-myeon,문경시,경상북도,경상북도 문경시 산양면
37090330,4728033000,37090,47280,37,47,호계면,Hogye-myeon,문경시,경상북도,경상북도 문경시 호계면
37090340,4728034000,37090,47280,37,47,산북면,Sanbuk-myeon,문경시,경상북도,경상북도 문경시 산북면
37090350,4728035000,37090,47280,37,47,동로면,Dongno-myeon,문경시,경상북도,경상북도 문경시 동로면
37090360,4728036000,37090,47280,37,47,마성면,Maseong-myeon,문경시,경상북도,경상북도 문경시 마성면
37090370,4728037000,37090,47280,37,47,농암면,Nongam-myeon,문경시,경상북도,경상북도 문경시 농암면
37090570,4728057000,37090,47280,37,47,점촌1동,Jeomchon1-dong,문경시,경상북도,경상북도 문경시 점촌1동
37090580,4728058000,37090,47280,37,47,점촌2동,Jeomchon2-dong,문경시,경상북도,경상북도 문경시 점촌2동
37090590,4728059000,37090,47280,37,47,점촌3동,Jeomchon3-dong,문경시,경상북도,경상북도 문경시 점촌3동
37090600,4728060000,37090,47280,37,47,점촌4동,Jeomchon4-dong,문경시,경상북도,경상북도 문경시 점촌4동
37090610,4728061000,37090,47280,37,47,점촌5동,Jeomchon5-dong,문경시,경상북도,경상북도 문경시 점촌5동
37100110,4729025000,37100,47290,37,47,하양읍,Hayang-eup,경산시,경상북도,경상북도 경산시 하양읍
37100120,4729025300,37100,47290,37,47,진량읍,Jillyang-eup,경산시,경상북도,경상북도 경산시 진량읍
37100130,4729025600,37100,47290,37,47,압량읍,Amnyang-eup,경산시,경상북도,경상북도 경산시 압량읍
37100310,4729031000,37100,47290,37,47,와촌면,Wachon-myeon,경산시,경상북도,경상북도 경산시 와촌면
37100320,4729033000,37100,47290,37,47,자인면,Jain-myeon,경산시,경상북도,경상북도 경산시 자인면
37100330,4729034000,37100,47290,37,47,용성면,Yongseong-myeon,경산시,경상북도,경상북도 경산시 용성면
37100340,4729035000,37100,47290,37,47,남산면,Namsan-myeon,경산시,경상북도,경상북도 경산시 남산면
37100360,4729037000,37100,47290,37,47,남천면,Namcheon-myeon,경산시,경상북도,경상북도 경산시 남천면
37100510,4729052000,37100,47290,37,47,중앙동,Jungang-dong,경산시,경상북도,경상북도 경산시 중앙동
37100520,4729056000,37100,47290,37,47,동부동,Dongbu-dong,경산시,경상북도,경상북도 경산시 동부동
37100530,4729054100,37100,47290,37,47,서부1동,Seobu1-dong,경산시,경상북도,경상북도 경산시 서부1동
37100540,4729053000,37100,47290,37,47,남부동,Nambu-dong,경산시,경상북도,경상북도 경산시 남부동
37100550,4729055000,37100,47290,37,47,북부동,Bukbu-dong,경산시,경상북도,경상북도 경산시 북부동
37100560,4729051000,37100,47290,37,47,중방동,Jungbang-dong,경산시,경상북도,경상북도 경산시 중방동
37100570,4729054200,37100,47290,37,47,서부2동,Seobu2-dong,경산시,경상북도,경상북도 경산시 서부2동
37520110,4773025000,37520,47730,37,47,의성읍,Uiseong-eup,의성군,경상북도,경상북도 의성군 의성읍
37520310,4773031000,37520,47730,37,47,단촌면,Danchon-myeon,의성군,경상북도,경상북도 의성군 단촌면
37520320,4773032000,37520,47730,37,47,점곡면,Jeomgok-myeon,의성군,경상북도,경상북도 의성군 점곡면
37520330,4773033000,37520,47730,37,47,옥산면,Oksan-myeon,의성군,경상북도,경상북도 의성군 옥산면
37520340,4773034000,37520,47730,37,47,사곡면,Sagok-myeon,의성군,경상북도,경상북도 의성군 사곡면
37520350,4773035000,37520,47730,37,47,춘산면,Chunsan-myeon,의성군,경상북도,경상북도 의성군 춘산면
37520360,4773036000,37520,47730,37,47,가음면,Gaeum-myeon,의성군,경상북도,경상북도 의성군 가음면
37520370,4773037000,37520,47730,37,47,금성면,Geumseong-myeon,의성군,경상북도,경상북도 의성군 금성면
37520380,4773038000,37520,47730,37,47,봉양면,Bongyang-myeon,의성군,경상북도,경상북도 의성군 봉양면
37520390,4773039000,37520,47730,37,47,비안면,Bian-myeon,의성군,경상북도,경상북도 의성군 비안면
37520400,4773040000,37520,47730,37,47,구천면,Gucheon-myeon,의성군,경상북도,경상북도 의성군 구천면
37520410,4773041000,37520,47730,37,47,단밀면,Danmil-myeon,의성군,경상북도,경상북도 의성군 단밀면
37520420,4773042000,37520,47730,37,47,단북면,Danbuk-myeon,의성군,경상북도,경상북도 의성군 단북면
37520430,4773043000,37520,47730,37,47,안계면,Angye-myeon,의성군,경상북도,경상북도 의성군 안계면
37520440,4773044000,37520,47730,37,47,다인면,Dain-myeon,의성군,경상북도,경상북도 의성군 다인면
37520450,4773045000,37520,47730,37,47,신평면,Sinpyeong-myeon,의성군,경상북도,경상북도 의성군 신평면
37520460,4773046000,37520,47730,37,47,안평면,Anpyeong-myeon,의성군,경상북도,경상북도 의성군 안평면
37520470,4773047000,37520,47730,37,47,안사면,Ansa-myeon,의성군,경상북도,경상북도 의성군 안사면
37530110,4775025000,37530,47750,37,47,청송읍,Cheongsong-eup,청송군,경상북도,경상북도 청송군 청송읍
37530320,4775032000,37530,47750,37,47,부남면,Bunam-myeon,청송군,경상북도,경상북도 청송군 부남면
37530330,4775033000,37530,47750,37,47,현동면,Hyeondong-myeon,청송군,경상북도,경상북도 청송군 현동면
37530340,4775034000,37530,47750,37,47,현서면,Hyeonseo-myeon,청송군,경상북도,경상북도 청송군 현서면
37530350,4775035000,37530,47750,37,47,안덕면,Andeok-myeon,청송군,경상북도,경상북도 청송군 안덕면
37530360,4775036000,37530,47750,37,47,파천면,Pacheon-myeon,청송군,경상북도,경상북도 청송군 파천면
37530370,4775037000,37530,47750,37,47,진보면,Jinbo-myeon,청송군,경상북도,경상북도 청송군 진보면
37530380,4775031500,37530,47750,37,47,주왕산면,Juwangsan-myeon,청송군,경상북도,경상북도 청송군 주왕산면
37540110,4776025000,37540,47760,37,47,영양읍,Yeongyang-eup,영양군,경상북도,경상북도 영양군 영양읍
37540310,4776031000,37540,47760,37,47,입암면,Ibam-myeon,영양군,경상북도,경상북도 영양군 입암면
37540320,4776032000,37540,47760,37,47,청기면,Cheonggi-myeon,영양군,경상북도,경상북도 영양군 청기면
37540330,4776033000,37540,47760,37,47,일월면,Irwol-myeon,영양군,경상북도,경상북도 영양군 일월면
37540340,4776034000,37540,47760,37,47,수비면,Subi-myeon,영양군,경상북도,경상북도 영양군 수비면
37540350,4776035000,37540,47760,37,47,석보면,Seokbo-myeon,영양군,경상북도,경상북도 영양군 석보면
37550110,4777025000,37550,47770,37,47,영덕읍,Yeongdeok-eup,영덕군,경상북도,경상북도 영덕군 영덕읍
37550310,4777031000,37550,47770,37,47,강구면,Ganggu-myeon,영덕군,경상북도,경상북도 영덕군 강구면
37550320,4777032000,37550,47770,37,47,남정면,Namjeong-myeon,영덕군,경상북도,경상북도 영덕군 남정면
37550330,4777033000,37550,47770,37,47,달산면,Dalsan-myeon,영덕군,경상북도,경상북도 영덕군 달산면
37550340,4777034000,37550,47770,37,47,지품면,Jipum-myeon,영덕군,경상북도,경상북도 영덕군 지품면
37550350,4777035000,37550,47770,37,47,축산면,Chuksan-myeon,영덕군,경상북도,경상북도 영덕군 축산면
37550360,4777036000,37550,47770,37,47,영해면,Yeonghae-myeon,영덕군,경상북도,경상북도 영덕군 영해면
37550370,4777037000,37550,47770,37,47,병곡면,Byeonggok-myeon,영덕군,경상북도,경상북도 영덕군 병곡면
37550380,4777038000,37550,47770,37,47,창수면,Changsu-myeon,영덕군,경상북도,경상북도 영덕군 창수면
37560110,4782025000,37560,47820,37,47,화양읍,Hwayang-eup,청도군,경상북도,경상북도 청도군 화양읍
37560120,4782025300,37560,47820,37,47,청도읍,Cheongdo-eup,청도군,경상북도,경상북도 청도군 청도읍
37560310,4782031000,37560,47820,37,47,각남면,Gangnam-myeon,청도군,경상북도,경상북도 청도군 각남면
37560320,4782032000,37560,47820,37,47,풍각면,Punggak-myeon,청도군,경상북도,경상북도 청도군 풍각면
37560330,4782033000,37560,47820,37,47,각북면,Gakbuk-myeon,청도군,경상북도,경상북도 청도군 각북면
37560340,4782034000,37560,47820,37,47,이서면,Iseo-myeon,청도군,경상북도,경상북도 청도군 이서면
37560350,4782035000,37560,47820,37,47,운문면,Unmun-myeon,청도군,경상북도,경상북도 청도군 운문면
37560360,4782036000,37560,47820,37,47,금천면,Geumcheon-myeon,청도군,경상북도,경상북도 청도군 금천면
37560370,4782037000,37560,47820,37,47,매전면,Maejeon-myeon,청도군,경상북도,경상북도 청도군 매전면
37570120,4783025300,37570,47830,37,47,대가야읍,Daegaya-eup,고령군,경상북도,경상북도 고령군 대가야읍
37570310,4783031000,37570,47830,37,47,덕곡면,Deokgok-myeon,고령군,경상북도,경상북도 고령군 덕곡면
37570320,4783032000,37570,47830,37,47,운수면,Unsu-myeon,고령군,경상북도,경상북도 고령군 운수면
37570330,4783033000,37570,47830,37,47,성산면,Seongsan-myeon,고령군,경상북도,경상북도 고령군 성산면
37570340,4783034000,37570,47830,37,47,다산면,Dasan-myeon,고령군,경상북도,경상북도 고령군 다산면
37570350,4783035000,37570,47830,37,47,개진면,Gaejin-myeon,고령군,경상북도,경상북도 고령군 개진면
37570360,4783036000,37570,47830,37,47,우곡면,Ugok-myeon,고령군,경상북도,경상북도 고령군 우곡면
37570370,4783037000,37570,47830,37,47,쌍림면,Ssangnim-myeon,고령군,경상북도,경상북도 고령군 쌍림면
37580110,4784025000,37580,47840,37,47,성주읍,Seongju-eup,성주군,경상북도,경상북도 성주군 성주읍
37580310,4784031000,37580,47840,37,47,선남면,Seonnam-myeon,성주군,경상북도,경상북도 성주군 선남면
37580320,4784032000,37580,47840,37,47,용암면,Yongam-myeon,성주군,경상북도,경상북도 성주군 용암면
37580330,4784033000,37580,47840,37,47,수륜면,Suryun-myeon,성주군,경상북도,경상북도 성주군 수륜면
37580340,4784034000,37580,47840,37,47,가천면,Gacheon-myeon,성주군,경상북도,경상북도 성주군 가천면
37580351,4784035500,37580,47840,37,47,금수강산면,Geumsugangsan-myeon,성주군,경상북도,경상북도 성주군 금수강산면
37580360,4784036000,37580,47840,37,47,대가면,Daega-myeon,성주군,경상북도,경상북도 성주군 대가면
37580370,4784037000,37580,47840,37,47,벽진면,Byeokjin-myeon,성주군,경상북도,경상북도 성주군 벽진면
37580380,4784038000,37580,47840,37,47,초전면,Chojeon-myeon,성주군,경상북도,경상북도 성주군 초전면
37580390,4784039000,37580,47840,37,47,월항면,Wolhang-myeon,성주군,경상북도,경상북도 성주군 월항면
37590110,4785025000,37590,47850,37,47,왜관읍,Waegwan-eup,칠곡군,경상북도,경상북도 칠곡군 왜관읍
37590120,4785025300,37590,47850,37,47,북삼읍,Buksam-eup,칠곡군,경상북도,경상북도 칠곡군 북삼읍
37590130,4785025600,37590,47850,37,47,석적읍,Seokjeok-eup,칠곡군,경상북도,경상북도 칠곡군 석적읍
37590310,4785031000,37590,47850,37,47,지천면,Jicheon-myeon,칠곡군,경상북도,경상북도 칠곡군 지천면
37590320,4785032000,37590,47850,37,47,동명면,Dongmyeong-myeon,칠곡군,경상북도,경상북도 칠곡군 동명면
37590330,4785033000,37590,47850,37,47,가산면,Gasan-myeon,칠곡군,경상북도,경상북도 칠곡군 가산면
37590360,4785036000,37590,47850,37,47,약목면,Yangmok-myeon,칠곡군,경상북도,경상북도 칠곡군 약목면
37590370,4785037000,37590,47850,37,47,기산면,Gisan-myeon,칠곡군,경상북도,경상북도 칠곡군 기산면
37600110,4790025000,37600,47900,37,47,예천읍,Yecheon-eup,예천군,경상북도,경상북도 예천군 예천읍
37600121,4790025300,37600,47900,37,47,호명읍,Homyeong-eup,예천군,경상북도,경상북도 예천군 호명읍
37600310,4790031000,37600,47900,37,47,용문면,Yongmun-myeon,예천군,경상북도,경상북도 예천군 용문면
37600340,4790034000,37600,47900,37,47,감천면,Gamcheon-myeon,예천군,경상북도,경상북도 예천군 감천면
37600350,4790035000,37600,47900,37,47,보문면,Bomun-myeon,예천군,경상북도,경상북도 예천군 보문면
37600370,4790037000,37600,47900,37,47,유천면,Yucheon-myeon,예천군,경상북도,경상북도 예천군 유천면
37600380,4790038000,37600,47900,37,47,용궁면,Yonggung-myeon,예천군,경상북도,경상북도 예천군 용궁면
37600390,4790039000,37600,47900,37,47,개포면,Gaepo-myeon,예천군,경상북도,경상북도 예천군 개포면
37600400,4790040000,37600,47900,37,47,지보면,Jibo-myeon,예천군,경상북도,경상북도 예천군 지보면
37600410,4790041000,37600,47900,37,47,풍양면,Pungyang-myeon,예천군,경상북도,경상북도 예천군 풍양면
37600420,4790042000,37600,47900,37,47,효자면,Hyoja-myeon,예천군,경상북도,경상북도 예천군 효자면
37600430,4790043000,37600,47900,37,47,은풍면,Eunpung-myeon,예천군,경상북도,경상북도 예천군 은풍면
37610110,4792025000,37610,47920,37,47,봉화읍,Bonghwa-eup,봉화군,경상북도,경상북도 봉화군 봉화읍
37610310,4792031000,37610,47920,37,47,물야면,Murya-myeon,봉화군,경상북도,경상북도 봉화군 물야면
37610320,4792032000,37610,47920,37,47,봉성면,Bongseong-myeon,봉화군,경상북도,경상북도 봉화군 봉성면
37610330,4792033000,37610,47920,37,47,법전면,Beopjeon-myeon,봉화군,경상북도,경상북도 봉화군 법전면
37610340,4792034000,37610,47920,37,47,춘양면,Chunyang-myeon,봉화군,경상북도,경상북도 봉화군 춘양면
37610350,4792035000,37610,47920,37,47,소천면,Socheon-myeon,봉화군,경상북도,경상북도 봉화군 소천면
